Id,SalePrice
2768,191780.77293407195
2056,120936.70810416216
1159,362021.90179504536
2645,138754.04207349912
1174,184796.90106454038
2266,199603.6558719904
2462,379351.9591131082
1219,141529.55416578
2922,199485.82145836306
118,147316.42390214256
474,170155.02194925357
2576,158394.4710509839
872,246886.52554140636
1077,224192.03802303542
1536,182355.01369041333
1150,134157.80668056553
2341,316009.856090148
1931,159308.36749923293
2785,130055.11012154585
2538,129631.85008783809
597,201962.76321416107
464,207030.62250001673
233,226309.08584515282
2169,133416.44715324772
2123,164410.59453595695
1867,167781.08688409004
137,227680.46228184932
515,213030.22599358571
933,104509.20284616324
2784,178712.21965178155
972,167269.12491711896
599,176157.32714367658
2614,134509.08989841174
2582,134069.78155087307
1409,158667.50757674978
175,122199.99718504223
352,264929.44588794
976,100965.19945057471
2134,195997.8021590842
984,105876.65880269143
2396,361158.63648152235
1673,146645.46029200577
404,123762.9400489037
607,163631.89656830652
814,170251.5006833157
868,200321.03551836556
2271,200883.36581713
1633,270374.33156091126
337,206378.26533555644
2765,188707.12416742273
1746,236010.95676582385
368,334268.29771556007
2806,199095.07342601003
1662,177534.29061579064
1234,198333.97336816526
1373,134894.24411716012
1672,107796.4704728786
1939,120545.10575777605
