Id,SalePrice
1513,100643.20618593507
957,263228.0952265558
1171,270437.37288195576
1145,205566.4192537276
2726,246316.12448856368
703,167329.8742612159
760,65882.72191688721
1964,120483.54714392876
2512,188809.4517250089
159,164358.74262400862
1281,184371.93556807755
468,164694.41593285435
290,141775.24073209462
665,121862.5364937511
1463,273804.5991892672
1792,230572.23661505996
923,139319.6755264421
500,268764.72873631405
1408,139881.97254254765
331,46351.09334391251
170,123142.17360743659
2192,78564.38517079438
2571,316390.1678414977
2314,162749.9650697118
2647,102526.67798378287
422,346863.6385591213
2457,321477.95189962717
1838,206476.32925032586
2805,252612.77307731047
1645,178087.4995304676
1711,281940.76395875326
2825,240595.70876013488
322,323507.3961264673
2103,276636.9882841817
342,140705.384968692
600,97180.25259763113
488,188236.10514389997
1725,299892.25732227234
2246,251362.83373660315
2847,165541.90781984595
806,249921.18244258623
530,227307.4821311768
963,191434.2127042482
2678,65771.97544671374
171,68800.66548351676
2401,345419.13369534933
805,218702.94617414108
2259,219461.52841247362
1748,175507.00204175047
1361,155775.6824403056
1677,137425.13812192305
1406,164023.89781910757
2322,215218.94464344654
688,184939.27243029326
143,141960.47612866363
804,204405.1676261071
1214,182709.10045985505
2828,152788.68623586863
1999,218897.9704209834
2467,200907.82429078332
2665,206890.44659643667
1538,342749.08000263537
398,102127.72194395424
2822,133969.54483782843
2157,142005.02410940034
1856,168694.19890738855
1269,112288.44413325004
2570,123347.12078833985
2320,253057.3572259824
1517,155943.2629547966
2304,96613.38194655994
1312,101098.65325709232
2012,156095.69795302162
506,213548.14159816405
2865,208480.7106027067
2367,121099.83556297937
554,134642.7160822635
238,141022.39504410664
1954,107547.24268891843
2488,169042.76129632635
2291,81177.40579685965
1969,93234.21338809197
2725,164972.6033945945
1482,142005.02410940034
2763,201951.27592147904
503,233284.3455010805
1584,236850.78646250517
1531,178633.4769024485
2210,195433.7891545217
459,302341.63736648404
556,131074.81456746918
1347,179103.12083781743
1290,90861.59677455228
1388,99083.93398044643
1571,186661.1678181743
2754,209743.951437463
765,127758.46368555858
2494,120136.04591208562
2870,181669.77444323723
7,233780.3112953051
1114,238260.38069162657
2418,275476.99445659027
291,120418.56247446692
18,314878.86263271543
39,311958.7760277109
1001,257791.18292908452
2442,230660.39498230442
616,122156.08542548268
2680,45743.44936796493
1414,133050.07634524378
289,147739.1950535627
40,268459.14164092735
860,129116.20029783616
409,151304.61471233977
673,153558.19424835706
2427,189214.14314555476
2036,203760.41474861995
2564,139657.66896177435
642,199922.1113982512
1008,177183.22437253036
1908,164616.57177718036
2519,221873.58880260534
1369,111419.98935121926
2855,189314.12875725765
712,97937.98338795162
1943,95835.8286869236
1958,145573.74455792684
107,186134.8011890108
2295,181832.69092108618
704,109921.44994873862
676,125655.43936013166
259,179005.0067770438
93,284966.0323899542
106,242192.7307370809
2315,180267.49071536382
1050,107596.27938665709
1095,188761.2472530165
2709,139335.56322662142
758,181760.49613637367
1496,159621.7912718145
2370,137425.13812192305
2458,255331.26239182387
2733,128903.3683746524
161,272843.5356616632
726,182653.79523619736
845,220646.18444852944
947,263571.25601645967
2232,115676.67010306311
2563,158480.05970126396
2299,142667.96285451335
211,111746.50570257526
605,212135.704709179
1478,221796.3840515464
2247,253098.02990748064
2274,204634.1936694617
2869,183656.57816129358
967,221272.97136370116
2656,79888.22762730677
667,253266.6944959216
1042,124650.93470337975
2023,187883.42943441315
2447,342339.29211429745
2055,130499.50621006335
2275,279174.78673941357
2204,176400.3278402423
1563,252459.53931764566
483,209999.0926017227
796,120371.32191700471
1526,164306.31813163872
2042,200293.6754904716
442,311122.67276657856
1693,286946.6174559929
1468,215092.99387558922
1430,194672.00149904512
2605,203335.0091632692
1529,198105.37812418368
335,132959.03868304478
1287,137254.0506763796
31,105498.77814436308
1785,255497.57335082494
82,170383.6700241996
2620,124512.80188530948
252,215038.94145250297
721,56780.73259210092
2165,179903.72190830193
2316,167436.02861400932
775,125368.34767596828
1558,115091.07400340744
17,227301.92854360124
1022,243104.41114810767
925,119228.74221776056
438,283265.93102833634
1270,152456.36699879426
1272,120004.4795713579
215,155377.67211282672
266,217330.48085162952
2402,253297.15447178908
1250,143278.89169671095
1984,122029.79828810395
1279,152349.65073659652
377,256558.45899358578
1252,140874.129527315
2156,259531.3434702772
499,294121.52846043295
1374,119570.45660292401
2898,259980.8480775656
401,102127.72194395424
2721,180919.1823127807
2078,244628.9284781363
2589,122283.77075139023
1946,252771.42439806333
1334,136388.10123431473
2781,243514.8381663144
431,353621.0254923284
576,221178.7460430747
1474,206741.71184851584
2254,160107.33726208718
2155,294177.93599986186
885,97045.1573524382
643,146329.79329814352
1944,127087.90285083745
480,196994.0889929213
2845,97505.31276097058
2387,288327.34039757797
2407,208034.43246185099
2527,174785.7896684098
2514,166926.59097480826
629,190299.53897981672
80,209781.16278440325
1876,135208.48260651395
1546,133516.15119260462
2518,174883.2628052875
2347,165818.58017719566
783,159874.91030588307
1322,51715.242263176915
194,72077.99402259412
1770,272766.8673584519
2143,125831.576182322
1229,209897.1227847463
511,279689.0107244963
46,207665.9189444887
1348,210686.2714184916
2465,199372.1653852986
387,239468.1804950651
873,213310.5410386807
1918,118900.76989514238
2764,239374.33463668573
2184,118584.62738742214
934,149114.6718670235
1920,122606.59794597208
2631,157220.2876321465
1768,461167.6376874032
2040,122271.63698763499
1749,212095.86702026107
834,221335.7137919843
1457,241162.5005571305
79,120900.88977351901
2302,102301.9081216233
1817,123569.49959941971
2755,250038.5597787181
359,164067.79368707418
2059,108125.60059581348
2092,244883.71091185417
2516,250811.0428510551
150,119533.55698019528
1656,149418.1817466112
83,120080.02150930249
2411,177208.71942056733
795,64588.13025877101
2312,236574.80218116503
2917,70054.94758228026
1624,189167.9032121555
2215,303907.3770159499
1211,155553.69061758363
1485,142005.02410940034
1024,171684.83811603213
570,180150.37559482764
2874,163980.2295037762
700,185638.1028137253
2756,226182.08336338383
2022,201788.41460713785
583,228862.12953469175
2392,305882.46467081254
2424,207720.62113337743
212,122417.84673631194
736,124767.07132337804
1610,172605.71540549456
890,112842.59404320546
467,163237.7332729649
578,262420.18205548637
1747,181503.5912594151
1149,173542.7656565932
2758,221877.15996706608
857,108913.18092368968
2219,278715.95158496534
733,133600.1637527719
2909,110958.68238249118
1798,275540.9163342429
235,103225.34547845626
2366,137466.0236453318
1027,135272.04381536433
1195,130274.94215403218
1303,945.2644010585791
148,192447.69208564895
608,156615.41927348071
2515,188341.313720843
821,274612.1545187163
2500,271879.55477838207
745,115405.07129186756
741,158120.6052689699
1611,147873.74441827516
2532,119805.89521401931
1081,228026.06051652576
1692,359154.2387012088
2520,206509.84334187378
276,115820.80828783874
1992,126882.40411342925
663,-7196.1672808908625
418,154522.3369646791
1733,178090.7155387646
2359,163387.07840098796
253,202452.368111749
1518,159812.33650068217
2035,159084.74175692338
2919,62402.75416938169
1540,228766.74865172483
2120,144930.35813382358
1674,183430.30671559676
256,157702.0765887114
2361,82949.53632324896
978,65125.744971390464
2280,150085.64113809943
2095,222986.23124803067
1709,292101.0486853031
2801,233181.9786199585
1246,103112.62760411325
2373,122068.31714672493
1055,272885.9979561086
2017,133486.13675516297
1099,260866.80350439704
1344,81108.30979227638
835,184014.41279285098
1117,215669.8077579955
2043,82828.80641198065
2085,119441.36285671077
410,170124.6504051757
2650,148100.33817959187
2867,179987.86127499392
1668,113292.99915268665
1161,182562.35335375828
2122,173256.78981374757
2539,139660.88560989327
1047,159874.3420798835
1445,113496.43732101569
541,107422.04709481332
569,215480.62484366586
1276,145127.91521931213
918,157410.3971427528
326,167328.7306161197
1936,110232.98519517638
895,85490.12930886564
257,131845.91847701615
1241,195011.83941320016
1545,130661.6905448602
1189,178017.13917042594
270,142005.02410940034
2066,209133.6911682781
693,123957.66400589576
1259,207312.6492870074
2916,141966.14485056116
2321,274099.12133939273
1977,114977.81489394896
1895,164978.8484156662
1240,174415.1804879433
85,147356.48975795778
1823,118963.14424972836
825,270042.189664063
110,222530.9363105343
697,126270.30404221156
2297,82870.93625806639
1231,142606.4985601009
1355,133803.0291204367
968,310704.7925603858
584,235502.98111955967
1315,110355.2350594651
1606,131810.56396894788
206,119704.5441721284
1685,307061.6713750214
2016,132239.65782846865
869,218928.82751615613
2135,122045.52446107773
2346,175902.19060242135
2430,229532.69716838218
2198,97204.8699247918
2652,133243.23228398146
27,101459.38409755609
241,171721.68946776836
906,120968.70343941759
1506,85898.04228270269
2098,326080.517419136
1435,215284.355557908
2213,121579.97229423551
1274,165696.6187213214
743,1095.7017943638493
1737,202725.13428502722
2797,270844.2914460649
2185,63069.30670402525
58,178282.19643384631
830,203910.42341082502
808,139514.2153299291
680,159213.06210597797
1153,109790.60927018599
1291,151036.440389565
1818,175907.80099839333
2161,193004.91399654112
1883,136709.0902230573
350,318036.4610023589
2473,132438.38210118323
295,183432.8423833247
293,209636.0718235816
859,108993.88772233514
288,56017.410139062675
1578,129079.39342932633
102,166914.1379568607
2831,180313.05362055008
1030,190157.78590464086
2551,136542.1353641909
1286,155204.13915920723
958,299806.10652997566
776,123176.3727138475
72,194230.13689280598
2263,264652.07361840026
1866,160260.79374928484
2876,65410.049642520695
2146,268763.7513795622
103,186275.30989434727
1500,152788.68623586863
492,179986.33065783948
167,146129.74102396492
2597,106116.29964763485
2685,119733.15619040813
1035,159523.33880045387
1220,33671.50504473834
2602,172265.59393299476
2159,210816.3017137646
695,187825.05070942314
1109,236211.54231320677
640,201546.91716388095
1652,162021.58780672099
2090,195275.3253174671
1188,214584.1747916774
2345,237415.51055477007
1059,352127.4061037127
2751,249172.8366852238
128,206759.7593341011
1523,192698.40838854708
2925,153625.28656354494
2145,304471.57611026434
1121,236463.15364370955
566,292406.02477710514
565,211906.149425278
1331,148718.17942920892
2928,95117.24118175617
156,139500.63857565454
797,144285.82714250963
327,81177.40579685965
2859,160418.83720756427
1453,103073.63622390138
1762,320767.70566295926
1868,218423.5340793833
1760,180125.58869835496
1113,268999.73460249574
1812,186471.5014945948
117,174294.51079181262
1142,206869.29056348372
2342,319634.37022569455
927,130239.04274973748
2478,196983.34196414315
655,57157.332350391545
2064,111771.58758874203
369,218766.05256320105
2239,142913.44313774593
2732,213426.5877215027
1653,169940.58660090354
959,209755.50066716847
2395,298258.9431716543
1412,88120.85933007515
271,255804.42548572982
1484,142005.02410940034
1497,117774.42031241208
552,176866.16499134857
2,126996.37738300912
1855,280311.8164242302
4,267257.3209150849
2292,162653.35021578777
134,136391.38761381526
646,116887.51817824878
42,298483.7584358369
532,226917.5989305486
713,84088.62790620833
2561,130554.09256038742
2360,125331.6073944256
1333,114895.77366005501
1407,210213.76647139445
2892,256513.98907289095
574,233195.3370540018
1227,182108.56875206815
2591,257141.54545940022
1476,213687.88952708704
1125,253198.7274955833
1446,117932.12860724109
408,115679.4981654842
1101,279827.0813107473
2251,177818.4978895394
373,213667.19808904268
2554,118041.10539798535
2382,274656.5340111626
1985,85642.57247883477
519,230430.20038248505
1093,185784.40259729075
864,258515.13875138707
2889,156844.98993742242
2308,217029.1622086704
986,140070.11269394343
1302,172536.29027210694
585,163384.80434785184
2708,145277.12004331066
147,134348.72420210592
1441,220022.02145735198
383,165303.35387538228
285,154806.59120616532
181,129769.5109126924
358,161642.90309705082
780,176592.36866447137
258,205593.19879130292
1865,224427.11084600323
692,140739.26618376386
2902,303035.1115713525
508,284391.0173314522
2638,150944.90425695165
36,168159.5817792148
611,190665.9767209232
2281,119112.50843766367
1678,137425.13812192305
1696,372568.0025033741
1557,73773.03648187927
2180,140104.43914482574
1726,231408.13600215246
951,137517.7251614564
267,232375.3789807214
2706,130622.51281055968
2221,210942.99334040028
1357,193395.92740158254
2901,289612.60754347907
347,188895.52890832245
2164,198058.8479413365
1586,291065.9067193261
360,168628.343381253
1769,225027.46420681017
2617,186333.85312458762
1879,176263.74022778845
991,226554.18398347672
1535,126945.39025130775
1191,180871.87900049362
1579,212536.2079182744
1882,138461.91278530334
1510,122409.78960081167
2196,174967.3968591359
1845,166914.1379568607
2336,329873.1589515238
942,106891.0328643482
861,103922.72878139414
2555,95279.21785596287
1392,149708.80791109524
2099,276636.9882841817
1543,139366.46043751715
948,251850.18737384345
1239,155263.56258734298
22,192702.06178829726
2796,254539.1187973718
2747,176061.15429744258
92,286472.6455857969
210,167517.3032090026
1858,225144.50617592398
2228,205955.86527060077
447,225239.94698861503
827,233760.48598579183
1649,215102.7606091064
682,137544.56480554998
2698,140751.71010809526
494,178685.73042707366
214,104510.55023492966
2441,249178.46139581874
2679,120115.03284155036
1336,124081.17976185028
465,185282.85279357346
1524,145134.13265590038
2543,127768.5393498131
631,129024.61787499429
2452,296154.6901584694
228,158695.33425910707
126,154825.76424501018
1092,207502.1504257897
1122,210562.68842883705
932,217782.02638104046
1980,88484.27964780235
2171,96494.90912196363
551,160765.81374077103
2768,187811.63641215337
2056,113166.28662294941
1159,337430.2366274838
2645,151910.5439923573
1174,184215.42531849118
2266,212316.05707140785
2462,352011.760378348
1219,125617.74294142696
2922,216159.62853697926
118,150772.53223026166
474,187710.56122785417
2576,170910.7513914536
872,269106.96236512647
1077,232797.82152121357
1536,150465.3408470215
1150,120114.71421825513
2341,285546.354736003
1931,125365.94992794606
2785,115721.36691137927
2538,120445.02462047714
597,230313.91456839727
464,196982.93360288662
233,217699.69178811065
2169,116408.88616742543
2123,156616.60516886157
1867,180873.71495960717
137,271602.7884735123
515,218552.3610030135
933,138962.9264442898
2784,187039.32651116315
972,169167.08829180564
599,182251.3788525854
2614,130680.0719945663
2582,132899.2330997248
1409,186448.22851631138
175,92964.1242527322
352,239849.9668122381
976,65125.744971390464
2134,202496.28885863285
984,85727.51204724764
2396,315605.74129904486
1673,149182.2570738668
404,137466.0236453318
607,161868.52498476458
814,155121.64290077577
868,206866.70793671458
2271,197741.04233803932
1633,235597.05709220516
337,204813.7655828108
2765,174618.6398917918
1746,234070.3118489241
368,305843.91109554865
2806,212598.02833706193
1662,195701.4825794421
1234,200678.89372510946
1373,129836.27615774685
1672,100190.7587764631
1939,115760.81217203857
